observation_id,user_id,taxon_id,scientific_name,common_name,sound_id,license_code,file_url,path
103820421,25153,7513,Thryothorus ludovicianus,Carolina Wren,341087,cc-by-nc,https://static.inaturalist.org/sounds/341087.wav?1640701184,audio/341087.wav
103824427,970009,7513,Thryothorus ludovicianus,Carolina Wren,341112,cc-by,https://static.inaturalist.org/sounds/341112.m4a?1640706345,audio/341112.m4a
103824456,970009,7513,Thryothorus ludovicianus,Carolina Wren,341113,cc-by,https://static.inaturalist.org/sounds/341113.m4a?1640706369,audio/341113.m4a
103825531,970009,7513,Thryothorus ludovicianus,Carolina Wren,341122,cc-by,https://static.inaturalist.org/sounds/341122.m4a?1640707851,audio/341122.m4a
103858842,563128,7513,Thryothorus ludovicianus,Carolina Wren,341221,cc-by,https://static.inaturalist.org/sounds/341221.m4a?1640741600,audio/341221.m4a
103884887,970009,7513,Thryothorus ludovicianus,Carolina Wren,341324,cc-by,https://static.inaturalist.org/sounds/341324.m4a?1640784984,audio/341324.m4a
103889482,51906,7513,Thryothorus ludovicianus,Carolina Wren,341345,cc-by-nc,https://static.inaturalist.org/sounds/341345.m4a?1640790985,audio/341345.m4a
103961745,586651,7513,Thryothorus ludovicianus,Carolina Wren,341604,cc-by-nc,https://static.inaturalist.org/sounds/341604.wav?1640877009,audio/341604.wav
103963831,563128,7513,Thryothorus ludovicianus,Carolina Wren,341616,cc-by,https://static.inaturalist.org/sounds/341616.mp3?1640879193,audio/341616.mp3
103964730,1432677,7513,Thryothorus ludovicianus,Carolina Wren,341620,cc-by-nc,https://static.inaturalist.org/sounds/341620.wav?1640880203,audio/341620.wav
103979603,1537014,7513,Thryothorus ludovicianus,Carolina Wren,341673,cc-by-nc,https://static.inaturalist.org/sounds/341673.m4a?1640894483,audio/341673.m4a
103980874,1537014,7513,Thryothorus ludovicianus,Carolina Wren,341687,cc-by-nc,https://static.inaturalist.org/sounds/341687.m4a?1640895591,audio/341687.m4a
104025728,5018080,7513,Thryothorus ludovicianus,Carolina Wren,341840,cc-by-nc,https://static.inaturalist.org/sounds/341840.m4a?1640952567,audio/341840.m4a
104025754,5018080,7513,Thryothorus ludovicianus,Carolina Wren,341841,cc-by-nc,https://static.inaturalist.org/sounds/341841.m4a?1640952586,audio/341841.m4a
104025779,5018080,7513,Thryothorus ludovicianus,Carolina Wren,341842,cc-by-nc,https://static.inaturalist.org/sounds/341842.m4a?1640952666,audio/341842.m4a
104025795,5018080,7513,Thryothorus ludovicianus,Carolina Wren,341844,cc-by-nc,https://static.inaturalist.org/sounds/341844.m4a?1640952706,audio/341844.m4a
104030042,2040051,7513,Thryothorus ludovicianus,Carolina Wren,341867,cc-by-nc,https://static.inaturalist.org/sounds/341867.wav?1640959666,audio/341867.wav
104033505,2040051,7513,Thryothorus ludovicianus,Carolina Wren,341890,cc-by-nc,https://static.inaturalist.org/sounds/341890.wav?1640963667,audio/341890.wav
104033633,2040051,7513,Thryothorus ludovicianus,Carolina Wren,341891,cc-by-nc,https://static.inaturalist.org/sounds/341891.wav?1640963831,audio/341891.wav
104039007,100315,7513,Thryothorus ludovicianus,Carolina Wren,341968,cc-by-nc,https://static.inaturalist.org/sounds/341968.m4a?1640979388,audio/341968.m4a
104057707,1501126,7513,Thryothorus ludovicianus,Carolina Wren,341997,cc-by-nc,https://static.inaturalist.org/sounds/341997.wav?1640985644,audio/341997.wav
104061138,4845486,7513,Thryothorus ludovicianus,Carolina Wren,342016,cc-by-nc,https://static.inaturalist.org/sounds/342016.mp3?1640988765,audio/342016.mp3
104222738,5017463,7513,Thryothorus ludovicianus,Carolina Wren,342717,cc-by-nc,https://static.inaturalist.org/sounds/342717.m4a?1641161377,audio/342717.m4a
104352623,780605,7513,Thryothorus ludovicianus,Carolina Wren,343179,cc-by-nc,https://static.inaturalist.org/sounds/343179.m4a?1641316696,audio/343179.m4a
104363412,454835,7513,Thryothorus ludovicianus,Carolina Wren,343221,cc-by-nc,https://static.inaturalist.org/sounds/343221.wav?1641327716,audio/343221.wav
104412791,51906,7513,Thryothorus ludovicianus,Carolina Wren,343466,cc-by-nc,https://static.inaturalist.org/sounds/343466.m4a?1641400710,audio/343466.m4a
104417130,5271479,7513,Thryothorus ludovicianus,Carolina Wren,343477,cc-by-nc,https://static.inaturalist.org/sounds/343477.m4a?1641406200,audio/343477.m4a
104515914,3239830,7513,Thryothorus ludovicianus,Carolina Wren,344137,cc-by-nc,https://static.inaturalist.org/sounds/344137.m4a?1641558959,audio/344137.m4a
104521880,131068,7513,Thryothorus ludovicianus,Carolina Wren,344160,cc-by-nc,https://static.inaturalist.org/sounds/344160.wav?1641569355,audio/344160.wav
104549655,3564162,7513,Thryothorus ludovicianus,Carolina Wren,344311,cc-by-nc,https://static.inaturalist.org/sounds/344311.m4a?1641605367,audio/344311.m4a
104607098,3757936,7513,Thryothorus ludovicianus,Carolina Wren,344614,cc-by-nc-sa,https://static.inaturalist.org/sounds/344614.m4a?1641689373,audio/344614.m4a
104607705,3564162,7513,Thryothorus ludovicianus,Carolina Wren,344594,cc-by-nc,https://static.inaturalist.org/sounds/344594.m4a?1641685590,audio/344594.m4a
104646197,3220390,7513,Thryothorus ludovicianus,Carolina Wren,344880,cc-by-nc,https://static.inaturalist.org/sounds/344880.m4a?1641743177,audio/344880.m4a
104648517,3147610,7513,Thryothorus ludovicianus,Carolina Wren,344893,cc-by-nc,https://static.inaturalist.org/sounds/344893.m4a?1641745863,audio/344893.m4a
104649642,4014802,7513,Thryothorus ludovicianus,Carolina Wren,344904,cc0,https://static.inaturalist.org/sounds/344904.wav?1641746950,audio/344904.wav
104705463,1117123,7513,Thryothorus ludovicianus,Carolina Wren,345248,cc-by-nc,https://static.inaturalist.org/sounds/345248.wav?1641825268,audio/345248.wav
104729741,851223,7513,Thryothorus ludovicianus,Carolina Wren,345356,cc0,https://static.inaturalist.org/sounds/345356.wav?1641855397,audio/345356.wav
104766021,217223,7513,Thryothorus ludovicianus,Carolina Wren,345531,cc-by-nc,https://static.inaturalist.org/sounds/345531.m4a?1641919551,audio/345531.m4a
104777131,2542868,7513,Thryothorus ludovicianus,Carolina Wren,345564,cc-by-nc,https://static.inaturalist.org/sounds/345564.wav?1641934500,audio/345564.wav
104793805,3564162,7513,Thryothorus ludovicianus,Carolina Wren,345633,cc-by-nc,https://static.inaturalist.org/sounds/345633.m4a?1641956715,audio/345633.m4a
104826881,53153,7513,Thryothorus ludovicianus,Carolina Wren,345754,cc-by,https://static.inaturalist.org/sounds/345754.m4a?1642018586,audio/345754.m4a
104862263,1712681,7513,Thryothorus ludovicianus,Carolina Wren,345937,cc-by-nc,https://static.inaturalist.org/sounds/345937.m4a?1642078383,audio/345937.m4a
104863622,4113160,7513,Thryothorus ludovicianus,Carolina Wren,345947,cc-by-nc,https://static.inaturalist.org/sounds/345947.m4a?1642081157,audio/345947.m4a
104870960,1627298,7513,Thryothorus ludovicianus,Carolina Wren,346014,cc-by-nc,https://static.inaturalist.org/sounds/346014.wav?1642093820,audio/346014.wav
104880833,3564162,7513,Thryothorus ludovicianus,Carolina Wren,346086,cc-by-nc,https://static.inaturalist.org/sounds/346086.m4a?1642106902,audio/346086.m4a
104880846,3564162,7513,Thryothorus ludovicianus,Carolina Wren,346088,cc-by-nc,https://static.inaturalist.org/sounds/346088.m4a?1642106911,audio/346088.m4a
104914414,267190,7513,Thryothorus ludovicianus,Carolina Wren,346328,cc-by-nc,https://static.inaturalist.org/sounds/346328.wav?1642165389,audio/346328.wav
104918896,1432677,7513,Thryothorus ludovicianus,Carolina Wren,346379,cc-by-nc,https://static.inaturalist.org/sounds/346379.wav?1642173849,audio/346379.wav
104943353,2545196,7513,Thryothorus ludovicianus,Carolina Wren,346487,cc-by,https://static.inaturalist.org/sounds/346487.wav?1642206313,audio/346487.wav
104976029,5265755,7513,Thryothorus ludovicianus,Carolina Wren,346652,cc-by-nc,https://static.inaturalist.org/sounds/346652.m4a?1642263945,audio/346652.m4a
104997626,851223,7513,Thryothorus ludovicianus,Carolina Wren,346732,cc0,https://static.inaturalist.org/sounds/346732.wav?1642286867,audio/346732.wav
105002326,355652,7513,Thryothorus ludovicianus,Carolina Wren,346755,cc-by-nc,https://static.inaturalist.org/sounds/346755.m4a?1642291888,audio/346755.m4a
105032206,4768196,7513,Thryothorus ludovicianus,Carolina Wren,346871,cc0,https://static.inaturalist.org/sounds/346871.wav?1642340489,audio/346871.wav
105034585,1319887,7513,Thryothorus ludovicianus,Carolina Wren,346881,cc-by-nc,https://static.inaturalist.org/sounds/346881.wav?1642344436,audio/346881.wav
105068550,399992,7513,Thryothorus ludovicianus,Carolina Wren,347025,cc-by-nc,https://static.inaturalist.org/sounds/347025.m4a?1642380671,audio/347025.m4a
105082863,3564162,7513,Thryothorus ludovicianus,Carolina Wren,347061,cc-by-nc,https://static.inaturalist.org/sounds/347061.m4a?1642397611,audio/347061.m4a
105115564,9432,7513,Thryothorus ludovicianus,Carolina Wren,347193,cc-by-nc,https://static.inaturalist.org/sounds/347193.m4a?1642452015,audio/347193.m4a
105116136,9432,7513,Thryothorus ludovicianus,Carolina Wren,347198,cc-by-nc,https://static.inaturalist.org/sounds/347198.m4a?1642452599,audio/347198.m4a
105122879,93120,7513,Thryothorus ludovicianus,Carolina Wren,347252,cc-by,https://static.inaturalist.org/sounds/347252.wav?1642464163,audio/347252.wav
105194380,3564162,7513,Thryothorus ludovicianus,Carolina Wren,347618,cc-by-nc,https://static.inaturalist.org/sounds/347618.m4a?1642567505,audio/347618.m4a
105194383,3564162,7513,Thryothorus ludovicianus,Carolina Wren,347619,cc-by-nc,https://static.inaturalist.org/sounds/347619.m4a?1642567511,audio/347619.m4a
105212130,3564162,7513,Thryothorus ludovicianus,Carolina Wren,347722,cc-by-nc,https://static.inaturalist.org/sounds/347722.m4a?1642605505,audio/347722.m4a
105219233,9432,7513,Thryothorus ludovicianus,Carolina Wren,347756,cc-by-nc,https://static.inaturalist.org/sounds/347756.m4a?1642615719,audio/347756.m4a
105275151,12610,7513,Thryothorus ludovicianus,Carolina Wren,348067,cc-by-nc,https://static.inaturalist.org/sounds/348067.wav?1642706223,audio/348067.wav
105280459,851223,7513,Thryothorus ludovicianus,Carolina Wren,348102,cc0,https://static.inaturalist.org/sounds/348102.wav?1642713349,audio/348102.wav
105316125,3270577,7513,Thryothorus ludovicianus,Carolina Wren,348291,cc-by-nc,https://static.inaturalist.org/sounds/348291.m4a?1642781499,audio/348291.m4a
105324509,2545196,7513,Thryothorus ludovicianus,Carolina Wren,348323,cc-by,https://static.inaturalist.org/sounds/348323.wav?1642793871,audio/348323.wav
105326163,5267469,7513,Thryothorus ludovicianus,Carolina Wren,348345,cc-by-nc,https://static.inaturalist.org/sounds/348345.m4a?1642796265,audio/348345.m4a
105326316,5267469,7513,Thryothorus ludovicianus,Carolina Wren,348348,cc-by-nc,https://static.inaturalist.org/sounds/348348.m4a?1642796495,audio/348348.m4a
105376623,1718198,7513,Thryothorus ludovicianus,Carolina Wren,348604,cc-by-nc,https://static.inaturalist.org/sounds/348604.m4a?1642876213,audio/348604.m4a
105449858,5003484,7513,Thryothorus ludovicianus,Carolina Wren,348964,cc-by-nc,https://static.inaturalist.org/sounds/348964.mp3?1642967934,audio/348964.mp3
105461394,851223,7513,Thryothorus ludovicianus,Carolina Wren,349023,cc0,https://static.inaturalist.org/sounds/349023.wav?1642977775,audio/349023.wav
105467882,4149055,7513,Thryothorus ludovicianus,Carolina Wren,349062,cc-by-nc,https://static.inaturalist.org/sounds/349062.wav?1642983806,audio/349062.wav
105503154,131068,7513,Thryothorus ludovicianus,Carolina Wren,349283,cc-by-nc,https://static.inaturalist.org/sounds/349283.wav?1643039292,audio/349283.wav
105519200,5145581,7513,Thryothorus ludovicianus,Carolina Wren,349379,cc-by-nc,https://static.inaturalist.org/sounds/349379.m4a?1643060087,audio/349379.m4a
105531427,3564162,7513,Thryothorus ludovicianus,Carolina Wren,349440,cc-by-nc,https://static.inaturalist.org/sounds/349440.m4a?1643074817,audio/349440.m4a
105556344,4425563,7513,Thryothorus ludovicianus,Carolina Wren,349693,cc-by-nc,https://static.inaturalist.org/sounds/349693.m4a?1643124011,audio/349693.m4a
105567598,563128,7513,Thryothorus ludovicianus,Carolina Wren,349921,cc-by,https://static.inaturalist.org/sounds/349921.mp3?1643138209,audio/349921.mp3
105569222,563128,7513,Thryothorus ludovicianus,Carolina Wren,349967,cc-by,https://static.inaturalist.org/sounds/349967.mp3?1643140157,audio/349967.mp3
105574651,3526757,7513,Thryothorus ludovicianus,Carolina Wren,350039,cc-by-nc,https://static.inaturalist.org/sounds/350039.m4a?1643146442,audio/350039.m4a
105578490,28364,7513,Thryothorus ludovicianus,Carolina Wren,350049,cc-by,https://static.inaturalist.org/sounds/350049.m4a?1643150418,audio/350049.m4a
105658397,800658,7513,Thryothorus ludovicianus,Carolina Wren,350805,cc-by-nc,https://static.inaturalist.org/sounds/350805.wav?1643282904,audio/350805.wav
105684330,851223,7513,Thryothorus ludovicianus,Carolina Wren,350950,cc0,https://static.inaturalist.org/sounds/350950.wav?1643322040,audio/350950.wav
105687770,2618966,7513,Thryothorus ludovicianus,Carolina Wren,350963,cc-by-nc,https://static.inaturalist.org/sounds/350963.m4a?1643327292,audio/350963.m4a
105733314,800658,7513,Thryothorus ludovicianus,Carolina Wren,351224,cc-by-nc,https://static.inaturalist.org/sounds/351224.wav?1643402486,audio/351224.wav
105736089,3057009,7513,Thryothorus ludovicianus,Carolina Wren,351235,cc-by-nc,https://static.inaturalist.org/sounds/351235.wav?1643405956,audio/351235.wav
105752922,455509,7513,Thryothorus ludovicianus,Carolina Wren,351296,cc-by-nc,https://static.inaturalist.org/sounds/351296.wav?1643429468,audio/351296.wav
105760857,3057009,7513,Thryothorus ludovicianus,Carolina Wren,351324,cc-by-nc,https://static.inaturalist.org/sounds/351324.mp3?1643446312,audio/351324.mp3
105777773,800658,7513,Thryothorus ludovicianus,Carolina Wren,351414,cc-by-nc,https://static.inaturalist.org/sounds/351414.wav?1643474841,audio/351414.wav
105834387,800658,7513,Thryothorus ludovicianus,Carolina Wren,351650,cc-by-nc,https://static.inaturalist.org/sounds/351650.wav?1643547443,audio/351650.wav
105843246,800658,7513,Thryothorus ludovicianus,Carolina Wren,351691,cc-by-nc,https://static.inaturalist.org/sounds/351691.wav?1643554418,audio/351691.wav
105856408,226524,7513,Thryothorus ludovicianus,Carolina Wren,351802,cc-by-nc,https://static.inaturalist.org/sounds/351802.wav?1643572730,audio/351802.wav
105922570,288963,7513,Thryothorus ludovicianus,Carolina Wren,352236,cc-by-nc,https://static.inaturalist.org/sounds/352236.m4a?1643658668,audio/352236.m4a
105988279,18812,7513,Thryothorus ludovicianus,Carolina Wren,352631,cc-by-nc,https://static.inaturalist.org/sounds/352631.mpga?1643755546,audio/352631.mpga
105988730,5310775,7513,Thryothorus ludovicianus,Carolina Wren,352644,cc-by-nc,https://static.inaturalist.org/sounds/352644.wav?1643756052,audio/352644.wav
106014773,4047919,7513,Thryothorus ludovicianus,Carolina Wren,352773,cc-by-nc,https://static.inaturalist.org/sounds/352773.m4a?1643803851,audio/352773.m4a
106016882,800658,7513,Thryothorus ludovicianus,Carolina Wren,352787,cc-by-nc,https://static.inaturalist.org/sounds/352787.wav?1643807900,audio/352787.wav
106022829,199546,7513,Thryothorus ludovicianus,Carolina Wren,352837,cc-by-nc,https://static.inaturalist.org/sounds/352837.m4a?1643817544,audio/352837.m4a
106028282,2853440,7513,Thryothorus ludovicianus,Carolina Wren,352880,cc-by-nc,https://static.inaturalist.org/sounds/352880.m4a?1643824999,audio/352880.m4a
106030966,4027548,7513,Thryothorus ludovicianus,Carolina Wren,352896,cc-by-nc,https://static.inaturalist.org/sounds/352896.m4a?1643828465,audio/352896.m4a
106041223,157371,7513,Thryothorus ludovicianus,Carolina Wren,352939,cc-by-nc,https://static.inaturalist.org/sounds/352939.m4a?1643841129,audio/352939.m4a
106058519,827099,7513,Thryothorus ludovicianus,Carolina Wren,353027,cc-by-nc,https://static.inaturalist.org/sounds/353027.m4a?1643867235,audio/353027.m4a
106066061,800658,7513,Thryothorus ludovicianus,Carolina Wren,353143,cc-by-nc,https://static.inaturalist.org/sounds/353143.wav?1643890780,audio/353143.wav
106092019,3537475,7513,Thryothorus ludovicianus,Carolina Wren,353332,cc-by-nc,https://static.inaturalist.org/sounds/353332.m4a?1643927779,audio/353332.m4a
106237072,851223,7513,Thryothorus ludovicianus,Carolina Wren,354244,cc0,https://static.inaturalist.org/sounds/354244.wav?1644150064,audio/354244.wav
106240752,3564162,7513,Thryothorus ludovicianus,Carolina Wren,354273,cc-by-nc,https://static.inaturalist.org/sounds/354273.m4a?1644155227,audio/354273.m4a
106247635,2038537,7513,Thryothorus ludovicianus,Carolina Wren,354354,cc-by-nc,https://static.inaturalist.org/sounds/354354.m4a?1644163129,audio/354354.m4a
106247953,800658,7513,Thryothorus ludovicianus,Carolina Wren,354357,cc-by-nc,https://static.inaturalist.org/sounds/354357.wav?1644163459,audio/354357.wav
106260380,238273,7513,Thryothorus ludovicianus,Carolina Wren,354435,cc-by-nc,https://static.inaturalist.org/sounds/354435.m4a?1644175986,audio/354435.m4a
106316415,5321932,7513,Thryothorus ludovicianus,Carolina Wren,354675,cc-by-nc,https://static.inaturalist.org/sounds/354675.m4a?1644243554,audio/354675.m4a
106324407,1074893,7513,Thryothorus ludovicianus,Carolina Wren,354724,cc-by-nc,https://static.inaturalist.org/sounds/354724.m4a?1644254788,audio/354724.m4a
106334614,5310353,7513,Thryothorus ludovicianus,Carolina Wren,354786,cc-by-nc,https://static.inaturalist.org/sounds/354786.m4a?1644266152,audio/354786.m4a
106377318,1442870,7513,Thryothorus ludovicianus,Carolina Wren,354986,cc-by-nc,https://static.inaturalist.org/sounds/354986.m4a?1644329135,audio/354986.m4a
106384533,312809,7513,Thryothorus ludovicianus,Carolina Wren,355069,cc-by-nc,https://static.inaturalist.org/sounds/355069.m4a?1644339707,audio/355069.m4a
106408954,4994013,7513,Thryothorus ludovicianus,Carolina Wren,355194,cc-by-nc,https://static.inaturalist.org/sounds/355194.mp3?1644369273,audio/355194.mp3
106434249,5321945,7513,Thryothorus ludovicianus,Carolina Wren,355295,cc-by-nc,https://static.inaturalist.org/sounds/355295.m4a?1644413602,audio/355295.m4a
106442338,5322050,7513,Thryothorus ludovicianus,Carolina Wren,355361,cc-by-nc,https://static.inaturalist.org/sounds/355361.m4a?1644426536,audio/355361.m4a
106447852,3396054,7513,Thryothorus ludovicianus,Carolina Wren,355403,cc-by,https://static.inaturalist.org/sounds/355403.wav?1644432204,audio/355403.wav
106487615,1501126,7513,Thryothorus ludovicianus,Carolina Wren,355614,cc-by-nc,https://static.inaturalist.org/sounds/355614.wav?1644491585,audio/355614.wav
106548278,735976,7513,Thryothorus ludovicianus,Carolina Wren,355992,cc-by-nc,https://static.inaturalist.org/sounds/355992.m4a?1644587093,audio/355992.m4a
106553472,4124763,7513,Thryothorus ludovicianus,Carolina Wren,356049,cc-by-nc,https://static.inaturalist.org/sounds/356049.wav?1644594110,audio/356049.wav
106575150,199546,7513,Thryothorus ludovicianus,Carolina Wren,356212,cc-by-nc,https://static.inaturalist.org/sounds/356212.m4a?1644621977,audio/356212.m4a
106578397,4014802,7513,Thryothorus ludovicianus,Carolina Wren,356227,cc0,https://static.inaturalist.org/sounds/356227.wav?1644626598,audio/356227.wav
106587118,336491,7513,Thryothorus ludovicianus,Carolina Wren,356270,cc-by,https://static.inaturalist.org/sounds/356270.m4a?1644638550,audio/356270.m4a
106587121,336491,7513,Thryothorus ludovicianus,Carolina Wren,356271,cc-by,https://static.inaturalist.org/sounds/356271.m4a?1644638557,audio/356271.m4a
106602721,3019864,7513,Thryothorus ludovicianus,Carolina Wren,356335,cc-by-nc,https://static.inaturalist.org/sounds/356335.m4a?1644668195,audio/356335.m4a
106602986,17564,7513,Thryothorus ludovicianus,Carolina Wren,356338,cc-by-nc,https://static.inaturalist.org/sounds/356338.wav?1644668304,audio/356338.wav
106607096,851223,7513,Thryothorus ludovicianus,Carolina Wren,356390,cc0,https://static.inaturalist.org/sounds/356390.wav?1644675025,audio/356390.wav
106637790,2502362,7513,Thryothorus ludovicianus,Carolina Wren,356630,cc-by-nc,https://static.inaturalist.org/sounds/356630.m4a?1644707036,audio/356630.m4a
106676307,1409076,7513,Thryothorus ludovicianus,Carolina Wren,356901,cc-by-nc,https://static.inaturalist.org/sounds/356901.mp3?1644760737,audio/356901.mp3
106683585,157371,7513,Thryothorus ludovicianus,Carolina Wren,356957,cc-by-nc,https://static.inaturalist.org/sounds/356957.m4a?1644769441,audio/356957.m4a
106707041,1817300,7513,Thryothorus ludovicianus,Carolina Wren,357145,cc-by-nc,https://static.inaturalist.org/sounds/357145.m4a?1644791040,audio/357145.m4a
106740453,336491,7513,Thryothorus ludovicianus,Carolina Wren,357284,cc-by,https://static.inaturalist.org/sounds/357284.m4a?1644842911,audio/357284.m4a
106740540,336491,7513,Thryothorus ludovicianus,Carolina Wren,357286,cc-by,https://static.inaturalist.org/sounds/357286.m4a?1644843096,audio/357286.m4a
106744128,4124763,7513,Thryothorus ludovicianus,Carolina Wren,357312,cc-by-nc,https://static.inaturalist.org/sounds/357312.wav?1644849574,audio/357312.wav
106803921,1665776,7513,Thryothorus ludovicianus,Carolina Wren,357651,cc-by-nc,https://static.inaturalist.org/sounds/357651.m4a?1644942888,audio/357651.m4a
106810179,3550912,7513,Thryothorus ludovicianus,Carolina Wren,357706,cc-by-nc,https://static.inaturalist.org/sounds/357706.m4a?1644950600,audio/357706.m4a
106824166,5340176,7513,Thryothorus ludovicianus,Carolina Wren,357782,cc-by-nc,https://static.inaturalist.org/sounds/357782.m4a?1644965871,audio/357782.m4a
106856273,4124763,7513,Thryothorus ludovicianus,Carolina Wren,357950,cc-by-nc,https://static.inaturalist.org/sounds/357950.wav?1645019374,audio/357950.wav
106874275,5321684,7513,Thryothorus ludovicianus,Carolina Wren,358085,cc-by-nc,https://static.inaturalist.org/sounds/358085.m4a?1645041613,audio/358085.m4a
106887558,199546,7513,Thryothorus ludovicianus,Carolina Wren,358168,cc-by-nc,https://static.inaturalist.org/sounds/358168.m4a?1645057554,audio/358168.m4a
106925720,4299351,7513,Thryothorus ludovicianus,Carolina Wren,358377,cc-by-nc,https://static.inaturalist.org/sounds/358377.mp3?1645118193,audio/358377.mp3
106943788,4014802,7513,Thryothorus ludovicianus,Carolina Wren,358474,cc0,https://static.inaturalist.org/sounds/358474.wav?1645138085,audio/358474.wav
106979085,2664511,7513,Thryothorus ludovicianus,Carolina Wren,358750,cc-by-nc,https://static.inaturalist.org/sounds/358750.m4a?1645202308,audio/358750.m4a
106994947,1683442,7513,Thryothorus ludovicianus,Carolina Wren,358838,cc-by-nc,https://static.inaturalist.org/sounds/358838.wav?1645219245,audio/358838.wav
107046699,2036678,7513,Thryothorus ludovicianus,Carolina Wren,359091,cc-by-nc,https://static.inaturalist.org/sounds/359091.m4a?1645291351,audio/359091.m4a
107069550,86246,7513,Thryothorus ludovicianus,Carolina Wren,359207,cc-by-nc,https://static.inaturalist.org/sounds/359207.m4a?1645312303,audio/359207.m4a
107103790,4124763,7513,Thryothorus ludovicianus,Carolina Wren,359378,cc-by-nc,https://static.inaturalist.org/sounds/359378.wav?1645361054,audio/359378.wav
107119291,5322050,7513,Thryothorus ludovicianus,Carolina Wren,359609,cc-by-nc,https://static.inaturalist.org/sounds/359609.m4a?1645378246,audio/359609.m4a
107124522,5342193,7513,Thryothorus ludovicianus,Carolina Wren,359641,cc-by-nc,https://static.inaturalist.org/sounds/359641.m4a?1645382675,audio/359641.m4a
107185648,1686580,7513,Thryothorus ludovicianus,Carolina Wren,360008,cc-by-nc,https://static.inaturalist.org/sounds/360008.wav?1645458328,audio/360008.wav
107199786,1635226,7513,Thryothorus ludovicianus,Carolina Wren,360142,cc-by-nc,https://static.inaturalist.org/sounds/360142.m4a?1645471962,audio/360142.m4a
107208431,1849425,7513,Thryothorus ludovicianus,Carolina Wren,360239,cc-by-nc,https://static.inaturalist.org/sounds/360239.wav?1645479540,audio/360239.wav
107232071,1817300,7513,Thryothorus ludovicianus,Carolina Wren,360393,cc-by-nc,https://static.inaturalist.org/sounds/360393.m4a?1645501109,audio/360393.m4a
107246411,2785339,7513,Thryothorus ludovicianus,Carolina Wren,360474,cc-by-nc,https://static.inaturalist.org/sounds/360474.m4a?1645528549,audio/360474.m4a
107255375,461858,7513,Thryothorus ludovicianus,Carolina Wren,360548,cc-by-nc,https://static.inaturalist.org/sounds/360548.m4a?1645543229,audio/360548.m4a
107274405,3564162,7513,Thryothorus ludovicianus,Carolina Wren,360715,cc-by-nc,https://static.inaturalist.org/sounds/360715.m4a?1645563360,audio/360715.m4a
107274414,3564162,7513,Thryothorus ludovicianus,Carolina Wren,360718,cc-by-nc,https://static.inaturalist.org/sounds/360718.m4a?1645563408,audio/360718.m4a
107274532,3564162,7513,Thryothorus ludovicianus,Carolina Wren,360719,cc-by-nc,https://static.inaturalist.org/sounds/360719.m4a?1645563468,audio/360719.m4a
107278378,5378338,7513,Thryothorus ludovicianus,Carolina Wren,360753,cc-by-nc,https://static.inaturalist.org/sounds/360753.m4a?1645567562,audio/360753.m4a
107315345,1581645,7513,Thryothorus ludovicianus,Carolina Wren,360971,cc-by,https://static.inaturalist.org/sounds/360971.wav?1645628276,audio/360971.wav
107327769,104937,7513,Thryothorus ludovicianus,Carolina Wren,361050,cc-by-nc,https://static.inaturalist.org/sounds/361050.m4a?1645642769,audio/361050.m4a
107364134,1456596,7513,Thryothorus ludovicianus,Carolina Wren,361257,cc-by-nc,https://static.inaturalist.org/sounds/361257.wav?1645695790,audio/361257.wav
107369586,735976,7513,Thryothorus ludovicianus,Carolina Wren,361284,cc-by-nc,https://static.inaturalist.org/sounds/361284.m4a?1645708320,audio/361284.m4a
107376066,1811961,7513,Thryothorus ludovicianus,Carolina Wren,361324,cc-by-nc,https://static.inaturalist.org/sounds/361324.m4a?1645718513,audio/361324.m4a
107388021,3866591,7513,Thryothorus ludovicianus,Carolina Wren,361410,cc-by-nc,https://static.inaturalist.org/sounds/361410.m4a?1645734815,audio/361410.m4a
107388555,5131591,7513,Thryothorus ludovicianus,Carolina Wren,361412,cc-by-nc,https://static.inaturalist.org/sounds/361412.m4a?1645735500,audio/361412.m4a
107477438,1712681,7513,Thryothorus ludovicianus,Carolina Wren,362048,cc-by-nc,https://static.inaturalist.org/sounds/362048.m4a?1645885310,audio/362048.m4a
107494166,1849425,7513,Thryothorus ludovicianus,Carolina Wren,362276,cc-by-nc,https://static.inaturalist.org/sounds/362276.wav?1645900852,audio/362276.wav
107512292,521996,7513,Thryothorus ludovicianus,Carolina Wren,362424,cc-by-nc,https://static.inaturalist.org/sounds/362424.mp3?1645915871,audio/362424.mp3
107512525,12610,7513,Thryothorus ludovicianus,Carolina Wren,362425,cc-by-nc,https://static.inaturalist.org/sounds/362425.wav?1645916120,audio/362425.wav
107513682,93120,7513,Thryothorus ludovicianus,Carolina Wren,362507,cc-by,https://static.inaturalist.org/sounds/362507.wav?1645925002,audio/362507.wav
107534405,3564162,7513,Thryothorus ludovicianus,Carolina Wren,362584,cc-by-nc,https://static.inaturalist.org/sounds/362584.m4a?1645939919,audio/362584.m4a
107549033,2910794,7513,Thryothorus ludovicianus,Carolina Wren,362655,cc-by-nc,https://static.inaturalist.org/sounds/362655.m4a?1645962305,audio/362655.m4a
107569585,851223,7513,Thryothorus ludovicianus,Carolina Wren,362841,cc0,https://static.inaturalist.org/sounds/362841.wav?1645984307,audio/362841.wav
107591959,1935877,7513,Thryothorus ludovicianus,Carolina Wren,363049,cc-by,https://static.inaturalist.org/sounds/363049.wav?1646001232,audio/363049.wav
